origin_id,mode,facility_type,Tr,AF_k,P_i,dc_eng,Housing_type,t_pop,age_1,t_mmearn,Latitude,Longitude
PV_005,walking,Hospital,10,0,3873,Yau Tsim Mong,PV,3873,534,32900,22.31661937,114.162036
PV_006,walking,Hospital,10,0.05292604664116601,5035,Yau Tsim Mong,PV,5035,458,17000,22.32164611,114.1608705
PV_007,walking,Hospital,10,0.0021136486514452767,5276,Sham Shui Po,PV,5276,563,45000,22.32702272,114.1537729
PV_008,walking,Hospital,10,0.0021566514772806797,4964,Wong Tai Sin,PV,4964,780,37620,22.34115728,114.2022541
PV_009,walking,Hospital,10,0,4400,Kowloon City,PV,4400,741,24810,22.31922145,114.1936142
PV_010,walking,Hospital,10,0,3329,Yau Tsim Mong,PV,3329,672,45000,22.32164088,114.1592698
PV_011,walking,Hospital,10,0,6704,Kowloon City,PV,6704,1139,28000,22.30298295,114.1865921
PV_012,walking,Hospital,10,0.016593730913698042,3249,Kowloon City,PV,3249,338,17200,22.31536271,114.1894455
PV_013,walking,Hospital,10,0,6236,Yau Tsim Mong,PV,6236,943,37000,22.31892152,114.1578582
PV_014,walking,Hospital,10,0.009639030106589326,6634,Kowloon City,PV,6634,516,18000,22.30820029,114.1866632
PV_015,walking,Hospital,10,0.005198417664399886,3928,Wong Tai Sin,PV,3928,281,20000,22.3377553,114.1946033
PV_016,walking,Hospital,10,0.01176355176802309,11801,Kwun Tong,PV,11801,966,15000,22.3166007,114.2192043
PV_017,walking,Hospital,10,0,22319,Kwun Tong,PV,22319,2476,28000,22.30590024,114.2277407
PV_018,walking,Hospital,10,0,12664,Kowloon City,PV,12664,1904,26250,22.30810963,114.1925198
PV_019,walking,Hospital,10,0.0005634255769942691,6009,Sham Shui Po,PV,6009,893,34000,22.33460708,114.1488407
PV_020,walking,Hospital,10,0.013107429985644393,8696,Kowloon City,PV,8696,657,15000,22.31640666,114.1860035
PV_021,walking,Hospital,10,0,3140,Sham Shui Po,PV,3140,496,21250,22.3350008,114.1424009
PV_022,walking,Hospital,10,0,3189,Kowloon City,PV,3189,634,35000,22.31828993,114.1820845
PV_023,walking,Hospital,10,0,37299,Sham Shui Po,PV,37299,4210,21250,22.33661512,114.139818
PV_024,walking,Hospital,10,0.016828468187721362,3421,Kowloon City,PV,3421,522,15000,22.31609391,114.1904734
PV_025,walking,Hospital,10,0,7887,Yau Tsim Mong,PV,7887,1092,26060,22.32455143,114.1604239
PV_026,walking,Hospital,10,0.011450689132308768,2781,Kowloon City,PV,2781,242,17000,22.31685284,114.191271
PV_027,walking,Hospital,10,0,2777,Kowloon City,PV,2777,440,40000,22.32938647,114.2005199
PV_028,walking,Hospital,10,0.0018009547561966704,5005,Sham Shui Po,PV,5005,640,31250,22.33377287,114.174473
PV_029,walking,Hospital,10,0,4651,Yau Tsim Mong,PV,4651,750,30000,22.31607575,114.1630461
PV_030,walking,Hospital,10,0.10662753993524861,4090,Yau Tsim Mong,PV,4090,394,17000,22.31045402,114.1684884
PV_031,walking,Hospital,10,0,4396,Kowloon City,PV,4396,729,30000,22.30471666,114.1845144
PV_032,walking,Hospital,10,0,9645,Kwun Tong,PV,9645,909,14000,22.31604174,114.2351034
PV_033,walking,Hospital,10,0.006772186651815533,12357,Kwun Tong,PV,12357,1570,25810,22.3070769,114.2332506
PV_034,walking,Hospital,10,0.0015516382536543217,5678,Kowloon City,PV,5678,1089,28000,22.32339095,114.190396
PV_035,walking,Hospital,10,0,5802,Yau Tsim Mong,PV,5802,934,26560,22.30639559,114.1625146
PV_036,walking,Hospital,10,0.013323487298759927,2567,Sham Shui Po,PV,2567,72,16500,22.33227931,114.1695622
PV_037,walking,Hospital,10,0,3476,Kwun Tong,PV,3476,413,22000,22.3269967,114.2144952
PV_038,walking,Hospital,10,0,13142,Kwun Tong,PV,13142,2019,29500,22.3239867,114.2128048
PV_039,walking,Hospital,10,0.018232531429451034,3264,Wong Tai Sin,PV,3264,493,26250,22.33356158,114.1968715
PV_040,walking,Hospital,10,0,4472,Yau Tsim Mong,PV,4472,935,45000,22.31952231,114.155851
PV_041,walking,Hospital,10,0.0012562027014131906,5604,Sham Shui Po,PV,5604,1122,30000,22.33460465,114.1497904
PV_042,walking,Hospital,10,0,4002,Yau Tsim Mong,PV,4002,721,29000,22.30485942,114.1630936
PV_043,walking,Hospital,10,0.007040127315200708,6647,Kowloon City,PV,6647,793,19000,22.30630575,114.1881364
PV_044,walking,Hospital,10,0.0026838714416297293,30038,Kowloon City,PV,30038,3596,25000,22.30460603,114.1897326
PV_045,walking,Hospital,10,0.007134583384480053,6746,Kowloon City,PV,6746,823,18500,22.31776388,114.192306
PH_001,walking,Hospital,15,0,3913,Sham Shui Po,PH,3913,327,13000,22.34036661,114.1643426
PH_002,walking,Hospital,15,0.007655407430492866,3209,Sham Shui Po,PH,3209,521,14000,22.33455573,114.1563831
PH_003,walking,Hospital,15,0,3923,Wong Tai Sin,PH,3923,399,15700,22.3357047,114.2181498
PH_004,walking,Hospital,15,0,10775,Kwun Tong,PH,10775,1218,14750,22.32815005,114.2170403
PH_005,walking,Hospital,15,0,5453,Kwun Tong,PH,5453,375,15920,22.32605888,114.2174838
PH_006,walking,Hospital,15,0.00425676203204909,17817,Wong Tai Sin,PH,17817,869,15000,22.33547117,114.2062267
PH_007,walking,Hospital,15,0,13588,Kwun Tong,PH,13588,1284,14500,22.33026916,114.2136127
PH_008,walking,Hospital,15,0,16756,Wong Tai Sin,PH,16756,1258,15000,22.33399414,114.2140005
PH_009,walking,Hospital,15,0,8485,Wong Tai Sin,PH,8485,803,16000,22.33408462,114.2170388
PH_010,walking,Hospital,15,0,9682,Kwun Tong,PH,9682,761,14600,22.32796205,114.2152899
PH_011,walking,Hospital,15,0.005616873677408527,16989,Wong Tai Sin,PH,16989,1077,15500,22.3466113,114.1933683
PH_012,walking,Hospital,15,0.004987747791800359,14147,Wong Tai Sin,PH,14147,1107,14000,22.34423127,114.1919055
PH_013,walking,Hospital,15,0.008035748378412646,4587,Sham Shui Po,PH,4587,406,14500,22.33551212,114.1539241
PH_014,walking,Hospital,15,0.0039257157161379334,15655,Sham Shui Po,PH,15655,1013,15000,22.3284513,114.1546811
PH_015,walking,Hospital,15,0.00847937442729299,5572,Wong Tai Sin,PH,5572,559,15000,22.34269378,114.2089072
PH_016,walking,Hospital,15,0.0044154898221446335,12066,Wong Tai Sin,PH,12066,713,15000,22.34425863,114.2007507
PH_017,walking,Hospital,15,0.0016509983388825731,6467,Kwun Tong,PH,6467,361,15000,22.31294732,114.2383853
PH_018,walking,Hospital,15,0.017990846543638438,12329,Kowloon City,PH,12329,850,15000,22.3163317,114.1819302
PH_019,walking,Hospital,15,0.01953260406456155,9540,Yau Tsim Mong,PH,9540,907,15000,22.31608676,114.1647109
PH_020,walking,Hospital,15,0.0002061910697554964,16071,Sham Shui Po,PH,16071,1292,15000,22.33240958,114.1462482
PH_021,walking,Hospital,15,0.0018989309991827117,3415,Sham Shui Po,PH,3415,841,13200,22.32975855,114.150291
PH_022,walking,Hospital,15,0.0006053221894636186,3444,Sham Shui Po,PH,3444,790,14000,22.32861818,114.1483264
PH_023,walking,Hospital,15,0.00368091521660207,6744,Kowloon City,PH,6744,804,14000,22.3079093,114.1892738
PH_024,walking,Hospital,15,0.004552110776085815,11876,Kowloon City,PH,11876,1737,14000,22.33259506,114.2030695
PH_025,walking,Hospital,15,0.006073836078584213,5866,Kwun Tong,PH,5866,604,14310,22.30919925,114.2347695
PH_026,walking,Hospital,15,0.0049406020768312,8869,Kwun Tong,PH,8869,549,13000,22.32913375,114.2096702
PH_027,walking,Hospital,15,0,6419,Kwun Tong,PH,6419,442,15500,22.29663079,114.2404621
PH_028,walking,Hospital,15,0,3185,Kwun Tong,PH,3185,165,14500,22.29709612,114.2414241
PH_029,walking,Hospital,15,0,7165,Kwun Tong,PH,7165,672,15000,22.30362703,114.2401157
PH_030,walking,Hospital,15,0.00731679635561148,6200,Sham Shui Po,PH,6200,575,13500,22.33259923,114.1572215
PH_031,walking,Hospital,15,0.007673955857872982,3534,Sham Shui Po,PH,3534,403,15000,22.33129743,114.158689
PH_032,walking,Hospital,15,0.006824988855161606,10438,Sham Shui Po,PH,10438,1625,17000,22.33373995,114.1549363
PH_033,walking,Hospital,15,0.00489699375140111,7907,Kwun Tong,PH,7907,838,15000,22.31088938,114.2363044
PH_034,walking,Hospital,15,0.009070900375051606,11259,Sham Shui Po,PH,11259,706,14500,22.33873777,114.1597527
PH_035,walking,Hospital,15,0,9662,Kwun Tong,PH,9662,775,15000,22.29385108,114.2402382
PH_036,walking,Hospital,15,0.013947477451549261,9944,Wong Tai Sin,PH,9944,512,14000,22.33748532,114.187319
PH_037,walking,Hospital,15,0.003787149105626954,8499,Kwun Tong,PH,8499,543,15000,22.32142482,114.2200767
PH_038,walking,Hospital,15,0.006625530819514435,13258,Kwun Tong,PH,13258,729,14500,22.32052259,114.2205098
PH_039,walking,Hospital,15,0.005004749969605124,11426,Kwun Tong,PH,11426,1388,14000,22.32165352,114.2154421
PH_040,walking,Hospital,15,0.0034347940659968388,11295,Wong Tai Sin,PH,11295,580,15500,22.33904376,114.1948243
PH_041,walking,Hospital,15,0.0026682924886729897,18247,Wong Tai Sin,PH,18247,1463,15000,22.34017739,114.1926891
PH_042,walking,Hospital,15,0.005265051537821353,4942,Kowloon City,PH,4942,511,13000,22.32329866,114.1869599
PH_043,walking,Hospital,15,0.011411017299142836,4411,Wong Tai Sin,PH,4411,500,14850,22.33325498,114.1890826
PH_044,walking,Hospital,15,0.004533326713895005,4684,Sham Shui Po,PH,4684,331,15000,22.32610707,114.1577264
PH_045,walking,Hospital,15,0.006363203855196942,6208,Sham Shui Po,PH,6208,524,15500,22.33417458,114.17115
PH_046,walking,Hospital,15,0.002990310678079875,17407,Kowloon City,PH,17407,1364,15000,22.31229006,114.1785491
PH_047,walking,Hospital,15,0.003275066806637049,24618,Kwun Tong,PH,24618,4905,15000,22.3272648,114.2291594
PH_048,walking,Hospital,15,0,23341,Kwun Tong,PH,23341,3525,14500,22.32076943,114.2350825
PH_049,walking,Hospital,15,0.0027454922726380844,16843,Sham Shui Po,PH,16843,1326,15000,22.33692876,114.1670269
PH_050,walking,Hospital,15,0,11985,Kwun Tong,PH,11985,756,15000,22.33303823,114.2091046
PH_051,walking,Hospital,15,0.004158486461737181,14753,Kwun Tong,PH,14753,1234,15000,22.30685942,114.2366629
PH_052,walking,Hospital,15,0,22319,Kwun Tong,PH,22319,2038,15000,22.31719641,114.237906
PH_053,walking,Hospital,15,0.0021931718524963186,35277,Kwun Tong,PH,35277,3354,15000,22.31930218,114.2320151
PH_054,walking,Hospital,15,0.004326974557046942,3063,Wong Tai Sin,PH,3063,327,14000,22.34983826,114.1951275
PH_055,walking,Hospital,15,0.00882617080434507,25561,Sham Shui Po,PH,25561,2832,14500,22.33303267,114.1663168
PH_056,walking,Hospital,15,0.00410190714241569,11404,Kwun Tong,PH,11404,1005,14000,22.331874,114.2251915
PH_057,walking,Hospital,15,0.0046256813477154116,6991,Kwun Tong,PH,6991,401,14000,22.32833266,114.2260561
PH_058,walking,Hospital,15,0.00586326180908507,17926,Kwun Tong,PH,17926,1388,15000,22.32555627,114.226441
PH_059,walking,Hospital,15,0.01282664694817734,18748,Sham Shui Po,PH,18748,3463,13200,22.34122473,114.1567751
PH_060,walking,Hospital,15,0.007389298316958358,4696,Sham Shui Po,PH,4696,367,15000,22.33173591,114.171393
PH_061,walking,Hospital,15,0.004859068181354143,18720,Kowloon City,PH,18720,2680,14000,22.32997424,114.2035147
PH_062,walking,Hospital,15,0.0030651645138676546,13612,Kwun Tong,PH,13612,1097,15000,22.30845044,114.2390538
PH_063,walking,Hospital,15,0.010992790588756287,14060,Kwun Tong,PH,14060,866,15000,22.31532448,114.2297232
PH_064,walking,Hospital,15,0.002187483765456492,13467,Kwun Tong,PH,13467,1382,15000,22.312701,114.2326786
PH_065,walking,Hospital,15,0.0011059633746785416,21845,Wong Tai Sin,PH,21845,1671,15000,22.35015662,114.2025883
PH_066,walking,Hospital,15,0.0030094794262125546,7079,Wong Tai Sin,PH,7079,598,15000,22.34757921,114.2028018
PH_067,walking,Hospital,15,0.00643898801098327,17833,Wong Tai Sin,PH,17833,1485,15000,22.34818565,114.1987453
PH_068,walking,Hospital,15,0.0012852009020478377,5936,Wong Tai Sin,PH,5936,547,13960,22.34822658,114.2030322
PH_069,walking,Hospital,15,0.01737046775342044,15440,Wong Tai Sin,PH,15440,976,15000,22.33440615,114.1925245
PH_070,walking,Hospital,15,0.021081856034342893,5280,Wong Tai Sin,PH,5280,674,14430,22.332214,114.1933855
PH_071,walking,Hospital,15,0.012999199788527822,18670,Sham Shui Po,PH,18670,1426,15000,22.33679819,114.1559162
PH_072,walking,Hospital,15,0.007195106703752231,15831,Kwun Tong,PH,15831,1134,13500,22.31927466,114.2165158
PH_073,walking,Hospital,15,0.003647810990791947,12176,Wong Tai Sin,PH,12176,920,14500,22.34277292,114.1919329
PH_074,walking,Hospital,15,0.008693291254326461,16794,Wong Tai Sin,PH,16794,1291,15000,22.34055139,114.1875811
PH_075,walking,Hospital,15,0.005278441128833262,3620,Sham Shui Po,PH,3620,325,15000,22.32924887,114.15555
PH_076,walking,Hospital,15,0.013897374908653103,4280,Kwun Tong,PH,4280,239,13320,22.31595699,114.2277603
PH_077,walking,Hospital,15,0,21799,Kwun Tong,PH,21799,2043,15000,22.30061825,114.2360143
PH_078,walking,Hospital,15,0,10026,Kwun Tong,PH,10026,843,15000,22.29788419,114.2382112
C_001,walking,Hospital,15,0.02356067818530328,11335,Yau Tsim Mong,C,11335,1235,20000,22.31420707,114.1645941
C_002,walking,Hospital,15,0.01499814792849478,4039,Kwun Tong,C,4039,290,16570,22.31907611,114.2263859
C_003,walking,Hospital,15,0,3500,Kwun Tong,C,3500,548,21000,22.33166691,114.2137386
C_004,walking,Hospital,15,0,4929,Kowloon City,C,4929,581,20000,22.31483144,114.1787874
C_005,walking,Hospital,15,0.009110922459773733,3557,Wong Tai Sin,C,3557,203,17500,22.3400544,114.1847606
C_006,walking,Hospital,15,0.010068430934762418,6615,Wong Tai Sin,C,6615,574,19900,22.34147382,114.2074404
C_007,walking,Hospital,15,0.009140979079866055,13786,Kwun Tong,C,13786,1284,18500,22.32043626,114.2292572
C_008,walking,Hospital,15,0,7247,Sham Shui Po,C,7247,1177,20000,22.32783546,114.1495678
C_009,walking,Hospital,15,0.002020271932884109,4971,Kwun Tong,C,4971,346,20000,22.30548132,114.2380783
C_010,walking,Hospital,15,0,6353,Kwun Tong,C,6353,550,20000,22.30256192,114.2392893
C_011,walking,Hospital,15,0.0004613628903832048,3904,Kwun Tong,C,3904,442,20000,22.31401752,114.2400131
C_012,walking,Hospital,15,0.006312539564017445,4839,Kwun Tong,C,4839,610,20000,22.31059036,114.2344553
C_013,walking,Hospital,15,0.007894951568314866,3999,Wong Tai Sin,C,3999,395,18000,22.34181367,114.2097494
C_014,walking,Hospital,15,0.00870106593627393,5698,Wong Tai Sin,C,5698,586,20000,22.34042546,114.2111569
C_015,walking,Hospital,15,0,4432,Kwun Tong,C,4432,392,17100,22.29842937,114.2421808
C_016,walking,Hospital,15,0.006992960855729351,4909,Kwun Tong,C,4909,618,20000,22.30891462,114.2324259
C_017,walking,Hospital,15,0,3179,Kwun Tong,C,3179,349,21250,22.32304899,114.2200991
C_018,walking,Hospital,15,0.00399201636555871,8550,Wong Tai Sin,C,8550,757,19000,22.34210453,114.2002358
C_019,walking,Hospital,15,0.014031563114033785,4950,Kwun Tong,C,4950,286,18000,22.31750076,114.2279714
C_020,walking,Hospital,15,0.00295813908009811,8980,Wong Tai Sin,C,8980,801,18490,22.3363155,114.2025524
C_021,walking,Hospital,15,0.005915644801929298,14586,Kwun Tong,C,14586,1542,21360,22.32994641,114.206744
C_022,walking,Hospital,15,0.004328291168531226,3947,Kwun Tong,C,3947,367,20000,22.33232766,114.2269977
C_023,walking,Hospital,15,0,6034,Wong Tai Sin,C,6034,423,20000,22.34326873,114.1865045
C_024,walking,Hospital,15,0.0007382993201195459,10071,Wong Tai Sin,C,10071,1005,18000,22.3462203,114.1877529
C_025,walking,Hospital,15,0.002843523402860003,11614,Wong Tai Sin,C,11614,1167,20000,22.35051523,114.199012
C_026,walking,Hospital,15,0,4499,Kwun Tong,C,4499,516,20000,22.30033215,114.2380226
PV_001,walking,Hospital,15,0.00151888611843185,10791,Kwun Tong,PV,10791,1084,22000,22.32457077,114.2163576
PV_002,walking,Hospital,15,0.001369302949350249,4367,Sham Shui Po,PV,4367,694,30000,22.33270983,114.1484643
PV_003,walking,Hospital,15,0.0008695339391313766,6515,Sham Shui Po,PV,6515,1000,30000,22.33441907,114.1476419
PV_004,walking,Hospital,15,0.00801617665468969,3265,Kowloon City,PV,3265,684,21250,22.31903541,114.1856827
PV_005,walking,Hospital,15,0.003970852128851583,3873,Yau Tsim Mong,PV,3873,534,32900,22.31661937,114.162036
PV_006,walking,Hospital,15,0.01564787634630339,5035,Yau Tsim Mong,PV,5035,458,17000,22.32164611,114.1608705
PV_007,walking,Hospital,15,0.0018698758903862324,5276,Sham Shui Po,PV,5276,563,45000,22.32702272,114.1537729
PV_008,walking,Hospital,15,0.006902661560367499,4964,Wong Tai Sin,PV,4964,780,37620,22.34115728,114.2022541
PV_009,walking,Hospital,15,0.005148455684965506,4400,Kowloon City,PV,4400,741,24810,22.31922145,114.1936142
PV_010,walking,Hospital,15,0.0044468003038462475,3329,Yau Tsim Mong,PV,3329,672,45000,22.32164088,114.1592698
PV_011,walking,Hospital,15,0.0022120512031249076,6704,Kowloon City,PV,6704,1139,28000,22.30298295,114.1865921
PV_012,walking,Hospital,15,0.009889958808441915,3249,Kowloon City,PV,3249,338,17200,22.31536271,114.1894455
PV_013,walking,Hospital,15,0,6236,Yau Tsim Mong,PV,6236,943,37000,22.31892152,114.1578582
PV_014,walking,Hospital,15,0.004543351736803202,6634,Kowloon City,PV,6634,516,18000,22.30820029,114.1866632
PV_015,walking,Hospital,15,0.009002527391798468,3928,Wong Tai Sin,PV,3928,281,20000,22.3377553,114.1946033
PV_016,walking,Hospital,15,0.01052533631173881,11801,Kwun Tong,PV,11801,966,15000,22.3166007,114.2192043
PV_017,walking,Hospital,15,0,22319,Kwun Tong,PV,22319,2476,28000,22.30590024,114.2277407
PV_018,walking,Hospital,15,0.001910190220027045,12664,Kowloon City,PV,12664,1904,26250,22.30810963,114.1925198
PV_019,walking,Hospital,15,0.001416475160460512,6009,Sham Shui Po,PV,6009,893,34000,22.33460708,114.1488407
PV_020,walking,Hospital,15,0.008821330676401487,8696,Kowloon City,PV,8696,657,15000,22.31640666,114.1860035
PV_021,walking,Hospital,15,0,3140,Sham Shui Po,PV,3140,496,21250,22.3350008,114.1424009
PV_022,walking,Hospital,15,0.03798124237876773,3189,Kowloon City,PV,3189,634,35000,22.31828993,114.1820845
PV_023,walking,Hospital,15,0,37299,Sham Shui Po,PV,37299,4210,21250,22.33661512,114.139818
PV_024,walking,Hospital,15,0.009694642370947073,3421,Kowloon City,PV,3421,522,15000,22.31609391,114.1904734
PV_025,walking,Hospital,15,0.01112953376444203,7887,Yau Tsim Mong,PV,7887,1092,26060,22.32455143,114.1604239
PV_026,walking,Hospital,15,0.008420303069304363,2781,Kowloon City,PV,2781,242,17000,22.31685284,114.191271
PV_027,walking,Hospital,15,0.0014040106369345375,2777,Kowloon City,PV,2777,440,40000,22.32938647,114.2005199
PV_028,walking,Hospital,15,0.0026229260624801953,5005,Sham Shui Po,PV,5005,640,31250,22.33377287,114.174473
PV_029,walking,Hospital,15,0,4651,Yau Tsim Mong,PV,4651,750,30000,22.31607575,114.1630461
PV_030,walking,Hospital,15,0.09866889546032903,4090,Yau Tsim Mong,PV,4090,394,17000,22.31045402,114.1684884
PV_031,walking,Hospital,15,0.0022464350405003468,4396,Kowloon City,PV,4396,729,30000,22.30471666,114.1845144
PV_032,walking,Hospital,15,0,9645,Kwun Tong,PV,9645,909,14000,22.31604174,114.2351034
PV_033,walking,Hospital,15,0.0051710225174372805,12357,Kwun Tong,PV,12357,1570,25810,22.3070769,114.2332506
PV_034,walking,Hospital,15,0.007265742297512589,5678,Kowloon City,PV,5678,1089,28000,22.32339095,114.190396
PV_035,walking,Hospital,15,0,5802,Yau Tsim Mong,PV,5802,934,26560,22.30639559,114.1625146
PV_036,walking,Hospital,15,0.007948562428772666,2567,Sham Shui Po,PV,2567,72,16500,22.33227931,114.1695622
PV_037,walking,Hospital,15,0,3476,Kwun Tong,PV,3476,413,22000,22.3269967,114.2144952
PV_038,walking,Hospital,15,0.00043982968331963745,13142,Kwun Tong,PV,13142,2019,29500,22.3239867,114.2128048
PV_039,walking,Hospital,15,0.01336798199362229,3264,Wong Tai Sin,PV,3264,493,26250,22.33356158,114.1968715
PV_040,walking,Hospital,15,0,4472,Yau Tsim Mong,PV,4472,935,45000,22.31952231,114.155851
PV_041,walking,Hospital,15,0.003050712624054839,5604,Sham Shui Po,PV,5604,1122,30000,22.33460465,114.1497904
PV_042,walking,Hospital,15,0,4002,Yau Tsim Mong,PV,4002,721,29000,22.30485942,114.1630936
PV_043,walking,Hospital,15,0.0038809504933521133,6647,Kowloon City,PV,6647,793,19000,22.30630575,114.1881364
PV_044,walking,Hospital,15,0.0029094231926925346,30038,Kowloon City,PV,30038,3596,25000,22.30460603,114.1897326
PV_045,walking,Hospital,15,0.007336227624072333,6746,Kowloon City,PV,6746,823,18500,22.31776388,114.192306
PH_001,driving,Hospital,15,0.008390623574273656,3913,Sham Shui Po,PH,3913,327,13000,22.34036661,114.1643426
PH_002,driving,Hospital,15,0.003968818809940729,3209,Sham Shui Po,PH,3209,521,14000,22.33455573,114.1563831
PH_003,driving,Hospital,15,0.0021197486348928673,3923,Wong Tai Sin,PH,3923,399,15700,22.3357047,114.2181498
PH_004,driving,Hospital,15,0.004427184810134119,10775,Kwun Tong,PH,10775,1218,14750,22.32815005,114.2170403
PH_005,driving,Hospital,15,0.005892763690018679,5453,Kwun Tong,PH,5453,375,15920,22.32605888,114.2174838
PH_006,driving,Hospital,15,0.0038710780781139997,17817,Wong Tai Sin,PH,17817,869,15000,22.33547117,114.2062267
PH_007,driving,Hospital,15,0.002772688373918547,13588,Kwun Tong,PH,13588,1284,14500,22.33026916,114.2136127
PH_008,driving,Hospital,15,0.00510379659789265,16756,Wong Tai Sin,PH,16756,1258,15000,22.33399414,114.2140005
PH_009,driving,Hospital,15,0.0054888748552089145,8485,Wong Tai Sin,PH,8485,803,16000,22.33408462,114.2170388
PH_010,driving,Hospital,15,0.007426524600446573,9682,Kwun Tong,PH,9682,761,14600,22.32796205,114.2152899
PH_011,driving,Hospital,15,0.004634731392768579,16989,Wong Tai Sin,PH,16989,1077,15500,22.3466113,114.1933683
PH_012,driving,Hospital,15,0.005681851165071748,14147,Wong Tai Sin,PH,14147,1107,14000,22.34423127,114.1919055
PH_013,driving,Hospital,15,0.006097675532583477,4587,Sham Shui Po,PH,4587,406,14500,22.33551212,114.1539241
PH_014,driving,Hospital,15,0.0035371139678040875,15655,Sham Shui Po,PH,15655,1013,15000,22.3284513,114.1546811
PH_015,driving,Hospital,15,0.0049119860091386205,5572,Wong Tai Sin,PH,5572,559,15000,22.34269378,114.2089072
PH_016,driving,Hospital,15,0.005984300500988937,12066,Wong Tai Sin,PH,12066,713,15000,22.34425863,114.2007507
PH_017,driving,Hospital,15,0.0041267075040224525,6467,Kwun Tong,PH,6467,361,15000,22.31294732,114.2383853
PH_018,driving,Hospital,15,0.0031143515701015615,12329,Kowloon City,PH,12329,850,15000,22.3163317,114.1819302
PH_019,driving,Hospital,15,0.00876399489771984,9540,Yau Tsim Mong,PH,9540,907,15000,22.31608676,114.1647109
PH_020,driving,Hospital,15,0.0018207379706811078,16071,Sham Shui Po,PH,16071,1292,15000,22.33240958,114.1462482
PH_021,driving,Hospital,15,0.018459032152419848,3415,Sham Shui Po,PH,3415,841,13200,22.32975855,114.150291
PH_022,driving,Hospital,15,0.0028109195833470684,3444,Sham Shui Po,PH,3444,790,14000,22.32861818,114.1483264
PH_023,driving,Hospital,15,0.0016438474088045312,6744,Kowloon City,PH,6744,804,14000,22.3079093,114.1892738
PH_024,driving,Hospital,15,0.004399024075517177,11876,Kowloon City,PH,11876,1737,14000,22.33259506,114.2030695
PH_025,driving,Hospital,15,0.0038124574334108497,5866,Kwun Tong,PH,5866,604,14310,22.30919925,114.2347695
PH_026,driving,Hospital,15,0.0031363305449095525,8869,Kwun Tong,PH,8869,549,13000,22.32913375,114.2096702
PH_027,driving,Hospital,15,0.0005612151393472695,6419,Kwun Tong,PH,6419,442,15500,22.29663079,114.2404621
PH_028,driving,Hospital,15,0.0007117331878647617,3185,Kwun Tong,PH,3185,165,14500,22.29709612,114.2414241
PH_029,driving,Hospital,15,0.0008577342687922057,7165,Kwun Tong,PH,7165,672,15000,22.30362703,114.2401157
PH_030,driving,Hospital,15,0.00420269955998848,6200,Sham Shui Po,PH,6200,575,13500,22.33259923,114.1572215
PH_031,driving,Hospital,15,0.005797175131567508,3534,Sham Shui Po,PH,3534,403,15000,22.33129743,114.158689
PH_032,driving,Hospital,15,0.008612901401922137,10438,Sham Shui Po,PH,10438,1625,17000,22.33373995,114.1549363
PH_033,driving,Hospital,15,0.0022028141689625714,7907,Kwun Tong,PH,7907,838,15000,22.31088938,114.2363044
PH_034,driving,Hospital,15,0.009103110990085775,11259,Sham Shui Po,PH,11259,706,14500,22.33873777,114.1597527
PH_035,driving,Hospital,15,0.0005933960681234156,9662,Kwun Tong,PH,9662,775,15000,22.29385108,114.2402382
PH_036,driving,Hospital,15,0.007620071320783332,9944,Wong Tai Sin,PH,9944,512,14000,22.33748532,114.187319
PH_037,driving,Hospital,15,0.0052336870236427465,8499,Kwun Tong,PH,8499,543,15000,22.32142482,114.2200767
PH_038,driving,Hospital,15,0.0052366573318404375,13258,Kwun Tong,PH,13258,729,14500,22.32052259,114.2205098
PH_039,driving,Hospital,15,0.003398744978203591,11426,Kwun Tong,PH,11426,1388,14000,22.32165352,114.2154421
PH_040,driving,Hospital,15,0.004308917326494097,11295,Wong Tai Sin,PH,11295,580,15500,22.33904376,114.1948243
PH_041,driving,Hospital,15,0.005883539734343588,18247,Wong Tai Sin,PH,18247,1463,15000,22.34017739,114.1926891
PH_042,driving,Hospital,15,0.007528055805313107,4942,Kowloon City,PH,4942,511,13000,22.32329866,114.1869599
PH_043,driving,Hospital,15,0.006744368775346177,4411,Wong Tai Sin,PH,4411,500,14850,22.33325498,114.1890826
PH_044,driving,Hospital,15,0.00600152935178842,4684,Sham Shui Po,PH,4684,331,15000,22.32610707,114.1577264
PH_045,driving,Hospital,15,0.005835568464360169,6208,Sham Shui Po,PH,6208,524,15500,22.33417458,114.17115
PH_046,driving,Hospital,15,0.004732994470887717,17407,Kowloon City,PH,17407,1364,15000,22.31229006,114.1785491
PH_047,driving,Hospital,15,0.001761666823932213,24618,Kwun Tong,PH,24618,4905,15000,22.3272648,114.2291594
PH_048,driving,Hospital,15,0.0015900547713971769,23341,Kwun Tong,PH,23341,3525,14500,22.32076943,114.2350825
PH_049,driving,Hospital,15,0.006295933879174165,16843,Sham Shui Po,PH,16843,1326,15000,22.33692876,114.1670269
PH_050,driving,Hospital,15,0.00774004774993698,11985,Kwun Tong,PH,11985,756,15000,22.33303823,114.2091046
PH_051,driving,Hospital,15,0.0026268389793467368,14753,Kwun Tong,PH,14753,1234,15000,22.30685942,114.2366629
PH_052,driving,Hospital,15,0.000838969759946438,22319,Kwun Tong,PH,22319,2038,15000,22.31719641,114.237906
PH_053,driving,Hospital,15,0.0026357359978645264,35277,Kwun Tong,PH,35277,3354,15000,22.31930218,114.2320151
