origin_id,mode,facility_type,Tr,AF_k,P_i,dc_eng,Housing_type,t_pop,age_1,t_mmearn,Latitude,Longitude
C_021,walking,Secondary School,10,0.041880477554534536,1542,Kwun Tong,C,14586,1542,21360,22.32994641,114.206744
C_016,walking,Secondary School,10,0.015580003095810303,618,Kwun Tong,C,4909,618,20000,22.30891462,114.2324259
C_017,walking,Secondary School,10,0.0061949682761072095,349,Kwun Tong,C,3179,349,21250,22.32304899,114.2200991
PV_001,walking,Secondary School,10,0,1084,Kwun Tong,PV,10791,1084,22000,22.32457077,114.2163576
PV_002,walking,Secondary School,10,0.028298201617455884,694,Sham Shui Po,PV,4367,694,30000,22.33270983,114.1484643
PV_003,walking,Secondary School,10,0.0172677333130586,1000,Sham Shui Po,PV,6515,1000,30000,22.33441907,114.1476419
PV_004,walking,Secondary School,10,0.42291359089985503,684,Kowloon City,PV,3265,684,21250,22.31903541,114.1856827
PV_005,walking,Secondary School,10,0.1366358545761762,534,Yau Tsim Mong,PV,3873,534,32900,22.31661937,114.162036
PV_006,walking,Secondary School,10,0,458,Yau Tsim Mong,PV,5035,458,17000,22.32164611,114.1608705
PV_007,walking,Secondary School,10,0,563,Sham Shui Po,PV,5276,563,45000,22.32702272,114.1537729
PV_008,walking,Secondary School,10,0.04878527628715543,780,Wong Tai Sin,PV,4964,780,37620,22.34115728,114.2022541
PV_009,walking,Secondary School,10,0,741,Kowloon City,PV,4400,741,24810,22.31922145,114.1936142
PV_010,walking,Secondary School,10,0,672,Yau Tsim Mong,PV,3329,672,45000,22.32164088,114.1592698
PV_011,walking,Secondary School,10,0,1139,Kowloon City,PV,6704,1139,28000,22.30298295,114.1865921
PV_012,walking,Secondary School,10,0.09718198199580017,338,Kowloon City,PV,3249,338,17200,22.31536271,114.1894455
PV_013,walking,Secondary School,10,0.014241003280609276,943,Yau Tsim Mong,PV,6236,943,37000,22.31892152,114.1578582
PV_014,walking,Secondary School,10,0.018597554726878778,516,Kowloon City,PV,6634,516,18000,22.30820029,114.1866632
PV_015,walking,Secondary School,10,0.14350033837315,281,Wong Tai Sin,PV,3928,281,20000,22.3377553,114.1946033
PV_016,walking,Secondary School,10,0,966,Kwun Tong,PV,11801,966,15000,22.3166007,114.2192043
PV_017,walking,Secondary School,10,0,2476,Kwun Tong,PV,22319,2476,28000,22.30590024,114.2277407
PV_018,walking,Secondary School,10,0.006148360627975376,1904,Kowloon City,PV,12664,1904,26250,22.30810963,114.1925198
PV_019,walking,Secondary School,10,0.03662162204482089,893,Sham Shui Po,PV,6009,893,34000,22.33460708,114.1488407
PV_020,walking,Secondary School,10,0.023056432269159797,657,Kowloon City,PV,8696,657,15000,22.31640666,114.1860035
PV_021,walking,Secondary School,10,0,496,Sham Shui Po,PV,3140,496,21250,22.3350008,114.1424009
PV_022,walking,Secondary School,10,0.6763709194113877,634,Kowloon City,PV,3189,634,35000,22.31828993,114.1820845
PV_023,walking,Secondary School,10,0.0327790973871734,4210,Sham Shui Po,PV,37299,4210,21250,22.33661512,114.139818
PV_024,walking,Secondary School,10,0.06719134318865091,522,Kowloon City,PV,3421,522,15000,22.31609391,114.1904734
PV_025,walking,Secondary School,10,0.17032967032967034,1092,Yau Tsim Mong,PV,7887,1092,26060,22.32455143,114.1604239
PV_026,walking,Secondary School,10,0.05005681168474051,242,Kowloon City,PV,2781,242,17000,22.31685284,114.191271
PV_027,walking,Secondary School,10,0,440,Kowloon City,PV,2777,440,40000,22.32938647,114.2005199
PV_028,walking,Secondary School,10,0.2741055377047311,640,Sham Shui Po,PV,5005,640,31250,22.33377287,114.174473
PV_029,walking,Secondary School,10,0,750,Yau Tsim Mong,PV,4651,750,30000,22.31607575,114.1630461
PV_030,walking,Secondary School,10,0.7081218274111675,394,Yau Tsim Mong,PV,4090,394,17000,22.31045402,114.1684884
PV_031,walking,Secondary School,10,0,729,Kowloon City,PV,4396,729,30000,22.30471666,114.1845144
PV_032,walking,Secondary School,10,0.20790209644723417,909,Kwun Tong,PV,9645,909,14000,22.31604174,114.2351034
PV_033,walking,Secondary School,10,0.06156894334636263,1570,Kwun Tong,PV,12357,1570,25810,22.3070769,114.2332506
PV_034,walking,Secondary School,10,0.05506812568068267,1089,Kowloon City,PV,5678,1089,28000,22.32339095,114.190396
PV_035,walking,Secondary School,10,0,934,Yau Tsim Mong,PV,5802,934,26560,22.30639559,114.1625146
PV_036,walking,Secondary School,10,0.48316136831886125,72,Sham Shui Po,PV,2567,72,16500,22.33227931,114.1695622
PV_037,walking,Secondary School,10,0,413,Kwun Tong,PV,3476,413,22000,22.3269967,114.2144952
PV_038,walking,Secondary School,10,0,2019,Kwun Tong,PV,13142,2019,29500,22.3239867,114.2128048
PV_039,walking,Secondary School,10,0.18761889293198405,493,Wong Tai Sin,PV,3264,493,26250,22.33356158,114.1968715
PV_040,walking,Secondary School,10,0.06264249615656198,935,Yau Tsim Mong,PV,4472,935,45000,22.31952231,114.155851
PV_041,walking,Secondary School,10,0.03148417070080835,1122,Sham Shui Po,PV,5604,1122,30000,22.33460465,114.1497904
PV_042,walking,Secondary School,10,0,721,Yau Tsim Mong,PV,4002,721,29000,22.30485942,114.1630936
PV_043,walking,Secondary School,10,0.01936082448561238,793,Kowloon City,PV,6647,793,19000,22.30630575,114.1881364
PV_044,walking,Secondary School,10,0.002895919641695316,3596,Kowloon City,PV,30038,3596,25000,22.30460603,114.1897326
PV_045,walking,Secondary School,10,0.015753171948039556,823,Kowloon City,PV,6746,823,18500,22.31776388,114.192306
PH_001,walking,Secondary School,15,0.04511310521467285,327,Sham Shui Po,PH,3913,327,13000,22.34036661,114.1643426
PH_002,walking,Secondary School,15,0.02858213825304396,521,Sham Shui Po,PH,3209,521,14000,22.33455573,114.1563831
PH_003,walking,Secondary School,15,0,399,Wong Tai Sin,PH,3923,399,15700,22.3357047,114.2181498
PH_004,walking,Secondary School,15,0.0015860235984481309,1218,Kwun Tong,PH,10775,1218,14750,22.32815005,114.2170403
PH_005,walking,Secondary School,15,0,375,Kwun Tong,PH,5453,375,15920,22.32605888,114.2174838
PH_006,walking,Secondary School,15,0.09709775639430376,869,Wong Tai Sin,PH,17817,869,15000,22.33547117,114.2062267
PH_007,walking,Secondary School,15,0.08131109683553321,1284,Kwun Tong,PH,13588,1284,14500,22.33026916,114.2136127
PH_008,walking,Secondary School,15,0.013962196613957468,1258,Wong Tai Sin,PH,16756,1258,15000,22.33399414,114.2140005
PH_009,walking,Secondary School,15,0.02206475306903144,803,Wong Tai Sin,PH,8485,803,16000,22.33408462,114.2170388
PH_010,walking,Secondary School,15,0.00862841132921622,761,Kwun Tong,PH,9682,761,14600,22.32796205,114.2152899
PH_011,walking,Secondary School,15,0.028289404274950403,1077,Wong Tai Sin,PH,16989,1077,15500,22.3466113,114.1933683
PH_012,walking,Secondary School,15,0.03961865535385087,1107,Wong Tai Sin,PH,14147,1107,14000,22.34423127,114.1919055
PH_013,walking,Secondary School,15,0.03720596588278095,406,Sham Shui Po,PH,4587,406,14500,22.33551212,114.1539241
PH_014,walking,Secondary School,15,0.0006294545909423993,1013,Sham Shui Po,PH,15655,1013,15000,22.3284513,114.1546811
PH_015,walking,Secondary School,15,0.13841087355419282,559,Wong Tai Sin,PH,5572,559,15000,22.34269378,114.2089072
PH_016,walking,Secondary School,15,0.04092753724052544,713,Wong Tai Sin,PH,12066,713,15000,22.34425863,114.2007507
PH_017,walking,Secondary School,15,0.010635051462915567,361,Kwun Tong,PH,6467,361,15000,22.31294732,114.2383853
PH_018,walking,Secondary School,15,0.3280607023575518,850,Kowloon City,PH,12329,850,15000,22.3163317,114.1819302
PH_019,walking,Secondary School,15,0.024835760734625918,907,Yau Tsim Mong,PH,9540,907,15000,22.31608676,114.1647109
PH_020,walking,Secondary School,15,0.03279541443686887,1292,Sham Shui Po,PH,16071,1292,15000,22.33240958,114.1462482
PH_021,walking,Secondary School,15,0.0317476338537586,841,Sham Shui Po,PH,3415,841,13200,22.32975855,114.150291
PH_022,walking,Secondary School,15,0.025180785139166093,790,Sham Shui Po,PH,3444,790,14000,22.32861818,114.1483264
PH_023,walking,Secondary School,15,0.019931005191447356,804,Kowloon City,PH,6744,804,14000,22.3079093,114.1892738
PH_024,walking,Secondary School,15,0.04024444975061922,1737,Kowloon City,PH,11876,1737,14000,22.33259506,114.2030695
PH_025,walking,Secondary School,15,0.053821972640075766,604,Kwun Tong,PH,5866,604,14310,22.30919925,114.2347695
PH_026,walking,Secondary School,15,0.08978622593809159,549,Kwun Tong,PH,8869,549,13000,22.32913375,114.2096702
PH_027,walking,Secondary School,15,0.04310369074408492,442,Kwun Tong,PH,6419,442,15500,22.29663079,114.2404621
PH_028,walking,Secondary School,15,0.04674294352709582,165,Kwun Tong,PH,3185,165,14500,22.29709612,114.2414241
PH_029,walking,Secondary School,15,0,672,Kwun Tong,PH,7165,672,15000,22.30362703,114.2401157
PH_030,walking,Secondary School,15,0.023431322810045906,575,Sham Shui Po,PH,6200,575,13500,22.33259923,114.1572215
PH_031,walking,Secondary School,15,0.02474614104689034,403,Sham Shui Po,PH,3534,403,15000,22.33129743,114.158689
PH_032,walking,Secondary School,15,0.03107102090477472,1625,Sham Shui Po,PH,10438,1625,17000,22.33373995,114.1549363
PH_033,walking,Secondary School,15,0.030315830099407116,838,Kwun Tong,PH,7907,838,15000,22.31088938,114.2363044
PH_034,walking,Secondary School,15,0.0227784019464354,706,Sham Shui Po,PH,11259,706,14500,22.33873777,114.1597527
PH_035,walking,Secondary School,15,0.008847879787136302,775,Kwun Tong,PH,9662,775,15000,22.29385108,114.2402382
PH_036,walking,Secondary School,15,0.492048616997041,512,Wong Tai Sin,PH,9944,512,14000,22.33748532,114.187319
PH_037,walking,Secondary School,15,0.0959831583670768,543,Kwun Tong,PH,8499,543,15000,22.32142482,114.2200767
PH_038,walking,Secondary School,15,0.22861525478177075,729,Kwun Tong,PH,13258,729,14500,22.32052259,114.2205098
PH_039,walking,Secondary School,15,0,1388,Kwun Tong,PH,11426,1388,14000,22.32165352,114.2154421
PH_040,walking,Secondary School,15,0.057021781261242487,580,Wong Tai Sin,PH,11295,580,15500,22.33904376,114.1948243
PH_041,walking,Secondary School,15,0.06052709105170505,1463,Wong Tai Sin,PH,18247,1463,15000,22.34017739,114.1926891
PH_042,walking,Secondary School,15,0.20528430571729672,511,Kowloon City,PH,4942,511,13000,22.32329866,114.1869599
PH_043,walking,Secondary School,15,0.4370266739289452,500,Wong Tai Sin,PH,4411,500,14850,22.33325498,114.1890826
PH_044,walking,Secondary School,15,0.040520971795966094,331,Sham Shui Po,PH,4684,331,15000,22.32610707,114.1577264
PH_045,walking,Secondary School,15,0.21349079085227338,524,Sham Shui Po,PH,6208,524,15500,22.33417458,114.17115
PH_046,walking,Secondary School,15,0.14527827819211964,1364,Kowloon City,PH,17407,1364,15000,22.31229006,114.1785491
PH_047,walking,Secondary School,15,0.024325556323573826,4905,Kwun Tong,PH,24618,4905,15000,22.3272648,114.2291594
PH_048,walking,Secondary School,15,0.0069677568502714195,3525,Kwun Tong,PH,23341,3525,14500,22.32076943,114.2350825
PH_049,walking,Secondary School,15,0.10145449607984755,1326,Sham Shui Po,PH,16843,1326,15000,22.33692876,114.1670269
PH_050,walking,Secondary School,15,0.041349462402537646,756,Kwun Tong,PH,11985,756,15000,22.33303823,114.2091046
PH_051,walking,Secondary School,15,0.049139300118741125,1234,Kwun Tong,PH,14753,1234,15000,22.30685942,114.2366629
PH_052,walking,Secondary School,15,0,2038,Kwun Tong,PH,22319,2038,15000,22.31719641,114.237906
PH_053,walking,Secondary School,15,0.01713921253808564,3354,Kwun Tong,PH,35277,3354,15000,22.31930218,114.2320151
PH_054,walking,Secondary School,15,0.014292730533002854,327,Wong Tai Sin,PH,3063,327,14000,22.34983826,114.1951275
PH_055,walking,Secondary School,15,0.14432586749976192,2832,Sham Shui Po,PH,25561,2832,14500,22.33303267,114.1663168
PH_056,walking,Secondary School,15,0.1068934733540271,1005,Kwun Tong,PH,11404,1005,14000,22.331874,114.2251915
PH_057,walking,Secondary School,15,0.08012017144268378,401,Kwun Tong,PH,6991,401,14000,22.32833266,114.2260561
PH_058,walking,Secondary School,15,0.0569300915323291,1388,Kwun Tong,PH,17926,1388,15000,22.32555627,114.226441
PH_059,walking,Secondary School,15,0.04770404099033711,3463,Sham Shui Po,PH,18748,3463,13200,22.34122473,114.1567751
PH_060,walking,Secondary School,15,0.40935354063027496,367,Sham Shui Po,PH,4696,367,15000,22.33173591,114.171393
PH_061,walking,Secondary School,15,0.022302276204114888,2680,Kowloon City,PH,18720,2680,14000,22.32997424,114.2035147
PH_062,walking,Secondary School,15,0.016590434823662,1097,Kwun Tong,PH,13612,1097,15000,22.30845044,114.2390538
PH_063,walking,Secondary School,15,0.2063303765490601,866,Kwun Tong,PH,14060,866,15000,22.31532448,114.2297232
PH_064,walking,Secondary School,15,0.15872022323981216,1382,Kwun Tong,PH,13467,1382,15000,22.312701,114.2326786
PH_065,walking,Secondary School,15,0.09031088196392481,1671,Wong Tai Sin,PH,21845,1671,15000,22.35015662,114.2025883
PH_066,walking,Secondary School,15,0.22009472935598529,598,Wong Tai Sin,PH,7079,598,15000,22.34757921,114.2028018
PH_067,walking,Secondary School,15,0.07375921961125784,1485,Wong Tai Sin,PH,17833,1485,15000,22.34818565,114.1987453
PH_068,walking,Secondary School,15,0.17766690063437293,547,Wong Tai Sin,PH,5936,547,13960,22.34822658,114.2030322
PH_069,walking,Secondary School,15,0.14250575361356982,976,Wong Tai Sin,PH,15440,976,15000,22.33440615,114.1925245
PH_070,walking,Secondary School,15,0.1416245289243143,674,Wong Tai Sin,PH,5280,674,14430,22.332214,114.1933855
PH_071,walking,Secondary School,15,0.054669497327701495,1426,Sham Shui Po,PH,18670,1426,15000,22.33679819,114.1559162
PH_072,walking,Secondary School,15,0.02205639536256969,1134,Kwun Tong,PH,15831,1134,13500,22.31927466,114.2165158
PH_073,walking,Secondary School,15,0.03994809468281994,920,Wong Tai Sin,PH,12176,920,14500,22.34277292,114.1919329
PH_074,walking,Secondary School,15,0.14369113560097455,1291,Wong Tai Sin,PH,16794,1291,15000,22.34055139,114.1875811
PH_075,walking,Secondary School,15,0.0004496383674490861,325,Sham Shui Po,PH,3620,325,15000,22.32924887,114.15555
PH_076,walking,Secondary School,15,0.19445890134646251,239,Kwun Tong,PH,4280,239,13320,22.31595699,114.2277603
PH_077,walking,Secondary School,15,0.06861572452982065,2043,Kwun Tong,PH,21799,2043,15000,22.30061825,114.2360143
PH_078,walking,Secondary School,15,0.07647693667928317,843,Kwun Tong,PH,10026,843,15000,22.29788419,114.2382112
C_022,walking,Secondary School,15,0.16759374021857784,367,Kwun Tong,C,3947,367,20000,22.33232766,114.2269977
C_023,walking,Secondary School,15,0.02505644290779941,423,Wong Tai Sin,C,6034,423,20000,22.34326873,114.1865045
C_024,walking,Secondary School,15,0,1005,Wong Tai Sin,C,10071,1005,18000,22.3462203,114.1877529
C_025,walking,Secondary School,15,0.03146813893414708,1167,Wong Tai Sin,C,11614,1167,20000,22.35051523,114.199012
C_026,walking,Secondary School,15,0.10895934602186323,516,Kwun Tong,C,4499,516,20000,22.30033215,114.2380226
C_011,walking,Secondary School,15,0,442,Kwun Tong,C,3904,442,20000,22.31401752,114.2400131
C_012,walking,Secondary School,15,0.03903907820163129,610,Kwun Tong,C,4839,610,20000,22.31059036,114.2344553
C_013,walking,Secondary School,15,0.1091823810011151,395,Wong Tai Sin,C,3999,395,18000,22.34181367,114.2097494
C_014,walking,Secondary School,15,0.11725517507022645,586,Wong Tai Sin,C,5698,586,20000,22.34042546,114.2111569
C_015,walking,Secondary School,15,0.04656731655015524,392,Kwun Tong,C,4432,392,17100,22.29842937,114.2421808
C_008,walking,Secondary School,15,0.008693158029159296,1177,Sham Shui Po,C,7247,1177,20000,22.32783546,114.1495678
C_009,walking,Secondary School,15,0.03212404640545942,346,Kwun Tong,C,4971,346,20000,22.30548132,114.2380783
C_010,walking,Secondary School,15,0.0016923021438761871,550,Kwun Tong,C,6353,550,20000,22.30256192,114.2392893
C_004,walking,Secondary School,15,0.09380180686605212,581,Kowloon City,C,4929,581,20000,22.31483144,114.1787874
C_005,walking,Secondary School,15,0.1277405511517802,203,Wong Tai Sin,C,3557,203,17500,22.3400544,114.1847606
C_006,walking,Secondary School,15,0.17395262514261844,574,Wong Tai Sin,C,6615,574,19900,22.34147382,114.2074404
C_007,walking,Secondary School,15,0.08506485507552809,1284,Kwun Tong,C,13786,1284,18500,22.32043626,114.2292572
C_001,walking,Secondary School,15,0.016896298783022987,1235,Yau Tsim Mong,C,11335,1235,20000,22.31420707,114.1645941
C_002,walking,Secondary School,15,0.18066538914038358,290,Kwun Tong,C,4039,290,16570,22.31907611,114.2263859
C_003,walking,Secondary School,15,0.10505698774796154,548,Kwun Tong,C,3500,548,21000,22.33166691,114.2137386
C_018,walking,Secondary School,15,0.020726881543844028,757,Wong Tai Sin,C,8550,757,19000,22.34210453,114.2002358
C_019,walking,Secondary School,15,0.1968636955587721,286,Kwun Tong,C,4950,286,18000,22.31750076,114.2279714
C_020,walking,Secondary School,15,0.05643588180447926,801,Wong Tai Sin,C,8980,801,18490,22.3363155,114.2025524
C_021,walking,Secondary School,15,0.04970200810648816,1542,Kwun Tong,C,14586,1542,21360,22.32994641,114.206744
C_016,walking,Secondary School,15,0.03280990915133622,618,Kwun Tong,C,4909,618,20000,22.30891462,114.2324259
C_017,walking,Secondary School,15,0.04608837481972361,349,Kwun Tong,C,3179,349,21250,22.32304899,114.2200991
PV_001,walking,Secondary School,15,0,1084,Kwun Tong,PV,10791,1084,22000,22.32457077,114.2163576
PV_002,walking,Secondary School,15,0.01725612507848338,694,Sham Shui Po,PV,4367,694,30000,22.33270983,114.1484643
PV_003,walking,Secondary School,15,0.024587045558769345,1000,Sham Shui Po,PV,6515,1000,30000,22.33441907,114.1476419
PV_004,walking,Secondary School,15,0.4192134436921615,684,Kowloon City,PV,3265,684,21250,22.31903541,114.1856827
PV_005,walking,Secondary School,15,0.03141663484965451,534,Yau Tsim Mong,PV,3873,534,32900,22.31661937,114.162036
PV_006,walking,Secondary School,15,0.0650462120968472,458,Yau Tsim Mong,PV,5035,458,17000,22.32164611,114.1608705
PV_007,walking,Secondary School,15,0.0034347270918711316,563,Sham Shui Po,PV,5276,563,45000,22.32702272,114.1537729
PV_008,walking,Secondary School,15,0.05715375787516734,780,Wong Tai Sin,PV,4964,780,37620,22.34115728,114.2022541
PV_009,walking,Secondary School,15,0.0014240657134846216,741,Kowloon City,PV,4400,741,24810,22.31922145,114.1936142
PV_010,walking,Secondary School,15,0.013496205020269146,672,Yau Tsim Mong,PV,3329,672,45000,22.32164088,114.1592698
PV_011,walking,Secondary School,15,0.0027512792413602063,1139,Kowloon City,PV,6704,1139,28000,22.30298295,114.1865921
PV_012,walking,Secondary School,15,0.03651267654283298,338,Kowloon City,PV,3249,338,17200,22.31536271,114.1894455
PV_013,walking,Secondary School,15,0.03188913390050406,943,Yau Tsim Mong,PV,6236,943,37000,22.31892152,114.1578582
PV_014,walking,Secondary School,15,0.013734817463906361,516,Kowloon City,PV,6634,516,18000,22.30820029,114.1866632
PV_015,walking,Secondary School,15,0.12362471501078975,281,Wong Tai Sin,PV,3928,281,20000,22.3377553,114.1946033
PV_016,walking,Secondary School,15,0.04627798712122881,966,Kwun Tong,PV,11801,966,15000,22.3166007,114.2192043
PV_017,walking,Secondary School,15,0,2476,Kwun Tong,PV,22319,2476,28000,22.30590024,114.2277407
PV_018,walking,Secondary School,15,0.01984787324813604,1904,Kowloon City,PV,12664,1904,26250,22.30810963,114.1925198
PV_019,walking,Secondary School,15,0.030727623298010417,893,Sham Shui Po,PV,6009,893,34000,22.33460708,114.1488407
PV_020,walking,Secondary School,15,0.1235487998263778,657,Kowloon City,PV,8696,657,15000,22.31640666,114.1860035
PV_021,walking,Secondary School,15,0.024388145436469433,496,Sham Shui Po,PV,3140,496,21250,22.3350008,114.1424009
PV_022,walking,Secondary School,15,0.49284277417666605,634,Kowloon City,PV,3189,634,35000,22.31828993,114.1820845
PV_023,walking,Secondary School,15,0.030423158060463716,4210,Sham Shui Po,PV,37299,4210,21250,22.33661512,114.139818
PV_024,walking,Secondary School,15,0.03150664616577979,522,Kowloon City,PV,3421,522,15000,22.31609391,114.1904734
PV_025,walking,Secondary School,15,0.13848916715569626,1092,Yau Tsim Mong,PV,7887,1092,26060,22.32455143,114.1604239
PV_026,walking,Secondary School,15,0.0284837580222817,242,Kowloon City,PV,2781,242,17000,22.31685284,114.191271
PV_027,walking,Secondary School,15,0,440,Kowloon City,PV,2777,440,40000,22.32938647,114.2005199
PV_028,walking,Secondary School,15,0.4729009191299807,640,Sham Shui Po,PV,5005,640,31250,22.33377287,114.174473
PV_029,walking,Secondary School,15,0.019741018093628892,750,Yau Tsim Mong,PV,4651,750,30000,22.31607575,114.1630461
PV_030,walking,Secondary School,15,1.2411167512690355,394,Yau Tsim Mong,PV,4090,394,17000,22.31045402,114.1684884
PV_031,walking,Secondary School,15,0.002886836714220624,729,Kowloon City,PV,4396,729,30000,22.30471666,114.1845144
PV_032,walking,Secondary School,15,0.1678171541658227,909,Kwun Tong,PV,9645,909,14000,22.31604174,114.2351034
PV_033,walking,Secondary School,15,0.046193019672652526,1570,Kwun Tong,PV,12357,1570,25810,22.3070769,114.2332506
PV_034,walking,Secondary School,15,0.09387559526292699,1089,Kowloon City,PV,5678,1089,28000,22.32339095,114.190396
PV_035,walking,Secondary School,15,0,934,Yau Tsim Mong,PV,5802,934,26560,22.30639559,114.1625146
PV_036,walking,Secondary School,15,0.35041644406261946,72,Sham Shui Po,PV,2567,72,16500,22.33227931,114.1695622
PV_037,walking,Secondary School,15,0.023671777305711086,413,Kwun Tong,PV,3476,413,22000,22.3269967,114.2144952
PV_038,walking,Secondary School,15,0.0025374240352443616,2019,Kwun Tong,PV,13142,2019,29500,22.3239867,114.2128048
PV_039,walking,Secondary School,15,0.1506814022610676,493,Wong Tai Sin,PV,3264,493,26250,22.33356158,114.1968715
PV_040,walking,Secondary School,15,0.0433330028912973,935,Yau Tsim Mong,PV,4472,935,45000,22.31952231,114.155851
PV_041,walking,Secondary School,15,0.034462716744782254,1122,Sham Shui Po,PV,5604,1122,30000,22.33460465,114.1497904
PV_042,walking,Secondary School,15,0,721,Yau Tsim Mong,PV,4002,721,29000,22.30485942,114.1630936
PV_043,walking,Secondary School,15,0.010798989469674442,793,Kowloon City,PV,6647,793,19000,22.30630575,114.1881364
PV_044,walking,Secondary School,15,0.007103182604169997,3596,Kowloon City,PV,30038,3596,25000,22.30460603,114.1897326
PV_045,walking,Secondary School,15,0.024301758713414272,823,Kowloon City,PV,6746,823,18500,22.31776388,114.192306
PH_001,driving,Secondary School,15,0.6271404485882054,327,Sham Shui Po,PH,3913,327,13000,22.34036661,114.1643426
PH_002,driving,Secondary School,15,0.11459292778466564,521,Sham Shui Po,PH,3209,521,14000,22.33455573,114.1563831
PH_003,driving,Secondary School,15,0.0823956874448966,399,Wong Tai Sin,PH,3923,399,15700,22.3357047,114.2181498
PH_004,driving,Secondary School,15,0.13420344408297055,1218,Kwun Tong,PH,10775,1218,14750,22.32815005,114.2170403
PH_005,driving,Secondary School,15,0.1493576063934487,375,Kwun Tong,PH,5453,375,15920,22.32605888,114.2174838
PH_006,driving,Secondary School,15,0.1360553518697076,869,Wong Tai Sin,PH,17817,869,15000,22.33547117,114.2062267
PH_007,driving,Secondary School,15,0.1429967559062463,1284,Kwun Tong,PH,13588,1284,14500,22.33026916,114.2136127
PH_008,driving,Secondary School,15,0.19536439811255943,1258,Wong Tai Sin,PH,16756,1258,15000,22.33399414,114.2140005
PH_009,driving,Secondary School,15,0.27558339183345987,803,Wong Tai Sin,PH,8485,803,16000,22.33408462,114.2170388
PH_010,driving,Secondary School,15,0.24759361834795904,761,Kwun Tong,PH,9682,761,14600,22.32796205,114.2152899
PH_011,driving,Secondary School,15,0.14520650933891188,1077,Wong Tai Sin,PH,16989,1077,15500,22.3466113,114.1933683
PH_012,driving,Secondary School,15,0.11476893753714874,1107,Wong Tai Sin,PH,14147,1107,14000,22.34423127,114.1919055
PH_013,driving,Secondary School,15,0.16535601843316808,406,Sham Shui Po,PH,4587,406,14500,22.33551212,114.1539241
PH_014,driving,Secondary School,15,0.025555028609636925,1013,Sham Shui Po,PH,15655,1013,15000,22.3284513,114.1546811
PH_015,driving,Secondary School,15,0.16033768718270172,559,Wong Tai Sin,PH,5572,559,15000,22.34269378,114.2089072
PH_016,driving,Secondary School,15,0.15470075187814641,713,Wong Tai Sin,PH,12066,713,15000,22.34425863,114.2007507
PH_017,driving,Secondary School,15,0.11725268213984784,361,Kwun Tong,PH,6467,361,15000,22.31294732,114.2383853
PH_018,driving,Secondary School,15,0.2895522131350622,850,Kowloon City,PH,12329,850,15000,22.3163317,114.1819302
PH_019,driving,Secondary School,15,0.07346647480227599,907,Yau Tsim Mong,PH,9540,907,15000,22.31608676,114.1647109
PH_020,driving,Secondary School,15,0.04189964281808312,1292,Sham Shui Po,PH,16071,1292,15000,22.33240958,114.1462482
PH_021,driving,Secondary School,15,0.10487590834835198,841,Sham Shui Po,PH,3415,841,13200,22.32975855,114.150291
PH_022,driving,Secondary School,15,0.02492771564629823,790,Sham Shui Po,PH,3444,790,14000,22.32861818,114.1483264
PH_023,driving,Secondary School,15,0.06493605946637854,804,Kowloon City,PH,6744,804,14000,22.3079093,114.1892738
PH_024,driving,Secondary School,15,0.021072452122804196,1737,Kowloon City,PH,11876,1737,14000,22.33259506,114.2030695
PH_025,driving,Secondary School,15,0.03975254634883974,604,Kwun Tong,PH,5866,604,14310,22.30919925,114.2347695
PH_026,driving,Secondary School,15,0.02313651206654076,549,Kwun Tong,PH,8869,549,13000,22.32913375,114.2096702
PH_027,driving,Secondary School,15,0.022138543376642766,442,Kwun Tong,PH,6419,442,15500,22.29663079,114.2404621
PH_028,driving,Secondary School,15,0.023764629853678026,165,Kwun Tong,PH,3185,165,14500,22.29709612,114.2414241
PH_029,driving,Secondary School,15,0.025295500014955858,672,Kwun Tong,PH,7165,672,15000,22.30362703,114.2401157
PH_030,driving,Secondary School,15,0.014064920079340196,575,Sham Shui Po,PH,6200,575,13500,22.33259923,114.1572215
PH_031,driving,Secondary School,15,0.04961290807662885,403,Sham Shui Po,PH,3534,403,15000,22.33129743,114.158689
PH_032,driving,Secondary School,15,0.055219887818110866,1625,Sham Shui Po,PH,10438,1625,17000,22.33373995,114.1549363
PH_033,driving,Secondary School,15,0.03254002173303375,838,Kwun Tong,PH,7907,838,15000,22.31088938,114.2363044
PH_034,driving,Secondary School,15,0.06381976571473783,706,Sham Shui Po,PH,11259,706,14500,22.33873777,114.1597527
PH_035,driving,Secondary School,15,0.02169223417820784,775,Kwun Tong,PH,9662,775,15000,22.29385108,114.2402382
PH_036,driving,Secondary School,15,0.1966921808511549,512,Wong Tai Sin,PH,9944,512,14000,22.33748532,114.187319
PH_037,driving,Secondary School,15,0.08592069075477052,543,Kwun Tong,PH,8499,543,15000,22.32142482,114.2200767
PH_038,driving,Secondary School,15,0.07674502911330126,729,Kwun Tong,PH,13258,729,14500,22.32052259,114.2205098
PH_039,driving,Secondary School,15,0.05644062142692963,1388,Kwun Tong,PH,11426,1388,14000,22.32165352,114.2154421
PH_040,driving,Secondary School,15,0.06421144202409318,580,Wong Tai Sin,PH,11295,580,15500,22.33904376,114.1948243
PH_041,driving,Secondary School,15,0.09796038823676112,1463,Wong Tai Sin,PH,18247,1463,15000,22.34017739,114.1926891
PH_042,driving,Secondary School,15,0.19762028188320419,511,Kowloon City,PH,4942,511,13000,22.32329866,114.1869599
